order_id,customer_id,restaurant_id,order_date,payment_method,order_status,total_amount
2904,465,77,2025-08-28,Cash,Cancelled,2993.43
2905,778,68,2025-07-24,UPI,Cancelled,2504.46
2906,851,96,2025-03-02,UPI,Cancelled,1524.4
2907,17,6,2025-10-13,Cash,Cancelled,2729.93
2908,37,16,2025-08-20,Card,Cancelled,1793.63
2909,466,91,2025-06-23,Card,Delivered,2471.54
2910,371,15,2025-05-04,Cash,Delivered,1270.09
2911,468,76,2025-05-05,UPI,Delivered,304.52
2912,344,33,2025-11-23,UPI,Delivered,2899.69
2913,362,94,2025-07-30,Cash,Cancelled,2036.8
2914,384,26,2025-09-11,Cash,Cancelled,2407.95
2915,791,79,2025-12-12,Card,Cancelled,1364.99
2916,273,64,2025-03-23,Card,Delivered,1245.41
2917,549,5,2025-05-05,UPI,Delivered,672.58
2918,479,14,2025-03-06,UPI,Cancelled,1205.34
2919,695,48,2025-10-29,Card,Delivered,1864.51
2920,712,55,2025-06-15,Cash,Delivered,2660.3
2921,48,48,2025-05-24,Card,Delivered,2021.87
2922,177,65,2025-06-08,UPI,Cancelled,2100.3
2923,928,65,2025-05-31,Card,Delivered,1895.17
2924,175,48,2025-12-07,UPI,Delivered,2134.05
2925,759,77,2025-03-08,Card,Cancelled,1185.62
2926,340,99,2025-01-03,UPI,Delivered,1083.68
2927,113,27,2025-04-11,Cash,Cancelled,2887.25
2928,224,16,2025-09-04,Cash,Delivered,1189.09
2929,949,91,2025-03-17,UPI,Delivered,1910.73
2930,818,96,2025-10-02,Card,Cancelled,618.89
2931,603,2,2025-06-25,Cash,Delivered,1968.11
2932,880,66,2025-02-02,Cash,Delivered,1748.81
2933,626,27,2025-08-22,Card,Delivered,1982.99
2934,15,74,2025-02-23,Cash,Delivered,2477.99
2935,506,31,2025-05-05,Cash,Cancelled,806.39
2936,146,50,2025-07-24,Card,Cancelled,1871.29
2937,835,81,2025-07-19,UPI,Cancelled,2252.18
2938,393,18,2025-01-22,Card,Delivered,877.98
2939,104,53,2025-09-15,UPI,Delivered,228.43
2940,901,9,2025-11-18,Cash,Delivered,2962.03
2941,84,15,2025-06-30,Card,Cancelled,1425.54
2942,489,60,2025-11-06,Cash,Cancelled,2862.17
2943,867,88,2025-10-19,Cash,Cancelled,1897.14
2944,549,16,2025-08-14,UPI,Delivered,1521.23
2945,243,91,2025-09-16,UPI,Cancelled,1883.94
2946,482,34,2025-03-14,Card,Cancelled,1095.78
2947,476,48,2025-03-08,Card,Delivered,1281.13
2948,277,43,2025-04-02,UPI,Delivered,1271.88
2949,509,70,2025-05-31,UPI,Cancelled,2526.94
2950,582,32,2025-06-01,Cash,Cancelled,2525.95
2951,146,13,2025-05-04,Cash,Cancelled,2255.51
2952,733,80,2025-06-11,UPI,Delivered,520.39
2953,584,26,2025-03-23,Cash,Cancelled,452.32
2954,594,21,2025-12-06,UPI,Cancelled,2149.57
2955,464,35,2025-01-11,Card,Delivered,1620.06
2956,650,31,2025-08-11,Cash,Cancelled,2713.44
2957,319,55,2025-12-14,Cash,Cancelled,1919.31
2958,545,58,2025-01-12,Cash,Cancelled,2674.29
2959,110,98,2025-07-11,Card,Delivered,1413.87
2960,31,93,2025-05-30,Cash,Cancelled,1027.28
2961,526,18,2025-08-12,Cash,Cancelled,2050.86
2962,350,74,2025-12-01,Card,Delivered,2037.34
2963,369,100,2025-10-04,Card,Cancelled,663.84
2964,610,65,2025-11-30,UPI,Cancelled,1761.27
2965,377,54,2025-05-07,Cash,Cancelled,730.3
2966,95,3,2025-10-25,UPI,Cancelled,2413.69
2967,200,67,2025-02-15,Card,Delivered,1178.42
2968,938,56,2025-07-03,Card,Cancelled,2693.58
2969,927,11,2025-07-09,UPI,Cancelled,2094.63
2970,949,16,2025-11-28,Card,Cancelled,672.1
2971,769,14,2025-01-04,UPI,Cancelled,2227.71
2972,320,80,2025-08-04,Cash,Delivered,890.73
2973,540,73,2025-05-29,Cash,Cancelled,1824.46
2974,108,49,2025-12-10,Card,Delivered,2926.18
2975,610,21,2025-08-05,Card,Cancelled,443.8
2976,994,15,2025-08-12,Card,Cancelled,1054.89
2977,803,75,2025-07-05,Card,Cancelled,1520.22
2978,87,16,2025-04-05,Card,Cancelled,997.2
2979,92,65,2025-01-02,UPI,Delivered,1510.95
2980,240,22,2025-05-07,UPI,Cancelled,1384.58
2981,284,98,2025-05-11,Card,Cancelled,2338.73
2982,742,24,2025-04-03,Cash,Delivered,1027.29
2983,3,1,2025-05-29,Cash,Cancelled,1239.04
2984,431,71,2025-03-01,UPI,Cancelled,546.07
2985,135,55,2025-08-11,UPI,Delivered,1981.86
2986,241,41,2025-12-20,Card,Cancelled,2353.78
2987,626,83,2025-04-22,Cash,Delivered,2417.05
2988,482,68,2025-12-01,UPI,Delivered,303.67
2989,106,79,2025-06-13,Cash,Cancelled,1301.23
2990,10,90,2025-07-08,UPI,Delivered,1189.91
2991,90,63,2025-11-06,Cash,Delivered,1938.16
2992,871,52,2025-07-22,Card,Cancelled,1400.1
2993,829,34,2025-09-16,Card,Delivered,589.77
2994,458,85,2025-05-18,Cash,Delivered,1446.62
2995,549,49,2025-12-06,UPI,Delivered,1126.01
2996,234,78,2025-11-03,Card,Delivered,1474.66
2997,418,37,2025-06-10,Cash,Cancelled,2786.25
2998,176,51,2025-06-14,Card,Cancelled,2096.86
2999,525,57,2025-06-05,Cash,Delivered,1712.42
3000,162,34,2025-12-19,Card,Delivered,961.8
3001,320,74,2025-12-01,Card,Cancelled,1784.12
3002,823,61,2025-06-01,UPI,Cancelled,925.96
3003,464,69,2025-03-08,Card,Cancelled,2900.6
3004,76,22,2025-08-02,Cash,Cancelled,789.45
3005,742,92,2025-10-17,Cash,Cancelled,2303.07
3006,304,72,2025-12-22,UPI,Delivered,562.61
3007,992,83,2025-04-04,Card,Cancelled,1912.69
3008,382,7,2025-06-02,Card,Delivered,436.54
3009,146,78,2025-09-30,UPI,Delivered,1787.17
3010,857,22,2025-09-17,UPI,Cancelled,1856.31
3011,115,90,2025-02-27,Card,Cancelled,1650.94
3012,410,10,2025-11-01,Cash,Delivered,1033.29
3013,339,35,2025-10-26,Cash,Cancelled,2430.61
3014,436,8,2025-01-03,Cash,Delivered,2839.07
3015,904,22,2025-09-13,UPI,Delivered,926.22
3016,192,50,2025-07-19,Card,Delivered,459.53
3017,424,97,2025-11-05,Card,Delivered,2884.06
3018,833,34,2025-08-28,Cash,Cancelled,2395.21
3019,503,64,2025-12-11,UPI,Cancelled,2991.4
3020,483,96,2025-04-24,Card,Delivered,1993.32
3021,629,61,2025-06-06,Cash,Cancelled,692.41
3022,450,36,2025-12-20,UPI,Delivered,2667.16
3023,644,69,2025-05-06,Cash,Cancelled,916.17
3024,82,77,2025-12-19,UPI,Delivered,1743.71
3025,198,11,2025-04-06,Card,Cancelled,1076.41
3026,73,45,2025-12-13,Cash,Cancelled,1154.5
3027,670,99,2025-06-19,Card,Delivered,335.64
3028,212,51,2025-06-14,Card,Cancelled,2951.75
3029,247,88,2025-07-25,UPI,Cancelled,1962.48
3030,189,37,2025-11-19,Cash,Delivered,2700.82
3031,174,19,2025-12-12,UPI,Delivered,597.68
3032,64,91,2025-08-01,Card,Cancelled,906.03
3033,592,36,2025-06-13,UPI,Cancelled,790.76
3034,635,31,2025-06-24,UPI,Delivered,955.93
3035,204,62,2025-01-17,Card,Cancelled,551.74
3036,523,58,2025-02-18,Cash,Cancelled,2101.77
3037,320,5,2025-01-19,UPI,Delivered,2285.24
3038,596,31,2025-11-26,UPI,Cancelled,387.6
3039,490,23,2025-02-12,Card,Cancelled,536.71
3040,915,25,2025-09-26,UPI,Delivered,2564.75
3041,778,94,2025-03-12,Cash,Delivered,436.44
3042,443,47,2025-09-05,Card,Cancelled,164.35
3043,456,92,2025-10-19,Cash,Delivered,717.59
3044,999,54,2025-08-16,Cash,Cancelled,2054.15
3045,251,55,2025-07-28,UPI,Cancelled,865.14
3046,425,60,2025-09-17,Cash,Delivered,421.16
3047,203,76,2025-10-14,Card,Cancelled,949.06
3048,620,48,2025-04-24,Card,Cancelled,1875.03
3049,892,28,2025-10-02,UPI,Cancelled,732.12
3050,688,49,2025-03-22,Card,Delivered,910.29
3051,197,64,2025-10-06,Card,Delivered,719.39
3052,685,80,2025-01-15,UPI,Delivered,2301.88
3053,442,58,2025-05-20,UPI,Cancelled,936.66
3054,649,82,2025-12-19,UPI,Delivered,1514.86
3055,157,8,2025-03-05,Card,Delivered,2703.43
3056,358,34,2025-06-16,Cash,Cancelled,688.29
3057,441,6,2025-03-24,UPI,Cancelled,2679.74
3058,631,58,2025-02-24,Cash,Cancelled,450.56
3059,215,92,2025-10-17,Card,Cancelled,1150.63
3060,505,55,2025-03-28,Cash,Delivered,2148.9
3061,992,1,2025-11-11,Card,Cancelled,1152.51
3062,639,28,2025-07-02,Cash,Cancelled,1498.97
3063,161,48,2025-05-25,Card,Cancelled,1169.93
3064,426,49,2025-10-26,Cash,Delivered,547.52
3065,78,16,2025-10-08,UPI,Delivered,1475.01
3066,495,77,2025-11-26,Cash,Cancelled,1198.2
3067,502,48,2025-01-28,Cash,Cancelled,236.86
3068,797,74,2025-09-24,Cash,Cancelled,2543.12
3069,850,62,2025-12-12,UPI,Cancelled,2791.45
3070,113,23,2025-12-13,Card,Cancelled,2122.69
3071,395,19,2025-06-29,Cash,Delivered,2088.15
3072,1000,90,2025-07-30,UPI,Cancelled,883.15
3073,992,16,2025-11-11,UPI,Cancelled,249.48
3074,39,77,2025-03-22,UPI,Delivered,2821.43
3075,322,91,2025-09-16,UPI,Delivered,2001.38
3076,312,48,2025-10-01,UPI,Cancelled,308.92
3077,452,3,2025-03-27,UPI,Cancelled,2563.04
3078,596,91,2025-11-09,Card,Cancelled,2999.49
3079,403,30,2025-06-09,UPI,Cancelled,1219.41
3080,390,4,2025-11-08,UPI,Cancelled,1283.79
3081,808,19,2025-12-17,UPI,Cancelled,804.28
3082,284,13,2025-04-30,Cash,Cancelled,309.79
3083,186,8,2025-03-30,Card,Cancelled,1176.74
3084,236,85,2025-03-17,Cash,Cancelled,2980.99
3085,918,49,2025-11-19,UPI,Cancelled,2747.66
3086,682,80,2025-12-29,Card,Delivered,2395.3
3087,73,54,2025-07-08,Card,Cancelled,1233.46
3088,732,99,2025-07-05,Cash,Delivered,2117.45
3089,997,72,2025-11-29,UPI,Delivered,1454.41
3090,119,24,2025-03-29,Card,Cancelled,1195.04
3091,862,75,2025-02-28,Cash,Delivered,2243.77
3092,936,68,2025-01-07,Card,Delivered,2232.13
3093,264,20,2025-04-13,Card,Delivered,632.04
3094,438,74,2025-07-27,UPI,Cancelled,1025.23
3095,844,52,2025-05-07,Cash,Delivered,1762.99
3096,355,20,2025-05-09,Card,Cancelled,2094.71
3097,542,25,2025-12-14,Cash,Delivered,579.39
3098,347,27,2025-03-04,Card,Delivered,620.11
3099,8,34,2025-02-18,Card,Cancelled,681.62
3100,257,37,2025-04-19,Cash,Delivered,691.13
3101,931,95,2025-06-08,Cash,Delivered,1425.58
3102,410,21,2025-01-18,Card,Delivered,2865.92
3103,555,54,2025-02-08,Cash,Delivered,2474.46
3104,158,3,2025-02-07,Cash,Delivered,2114.93
3105,536,73,2025-11-16,Card,Delivered,506.38
3106,692,52,2025-04-05,Card,Delivered,740.25
3107,454,40,2025-02-01,UPI,Delivered,411.27
3108,925,75,2025-08-05,Card,Delivered,1199.87
3109,128,88,2025-04-14,UPI,Cancelled,1372.5
3110,342,75,2025-09-16,Card,Cancelled,1831.65
3111,240,4,2025-06-03,Cash,Cancelled,920.42
3112,108,25,2025-09-12,UPI,Delivered,1114.94
3113,454,13,2025-12-28,UPI,Cancelled,1132.3
3114,326,88,2025-06-30,UPI,Delivered,1382.56
3115,598,88,2025-06-22,Cash,Cancelled,2515.82
3116,267,70,2025-08-24,Card,Cancelled,715.22
3117,731,34,2025-08-22,UPI,Cancelled,1704.2
3118,374,84,2025-03-03,Cash,Delivered,594.31
3119,408,63,2025-08-26,Cash,Cancelled,151.2
3120,101,33,2025-01-10,UPI,Cancelled,1552.99
3121,577,20,2025-06-30,UPI,Cancelled,630.16
3122,449,3,2025-05-10,Card,Cancelled,1335.17
3123,447,19,2025-12-11,Cash,Cancelled,458.12
3124,375,65,2025-01-22,UPI,Delivered,2529.41
3125,819,48,2025-09-06,UPI,Cancelled,1261.43
3126,501,74,2025-11-08,Card,Cancelled,2673.42
3127,714,30,2025-02-05,Cash,Delivered,2094.62
3128,606,51,2025-05-13,Card,Delivered,1585.76
3129,801,63,2025-01-02,Card,Cancelled,2010.21
3130,544,96,2025-08-05,UPI,Delivered,1996.37
3131,694,11,2025-12-24,Cash,Delivered,1446.62
3132,607,89,2025-06-12,UPI,Cancelled,163.51
3133,96,36,2025-03-01,Cash,Delivered,1836.44
3134,842,60,2025-01-31,Card,Delivered,496.47
3135,129,87,2025-12-04,UPI,Delivered,2960.11
3136,323,1,2025-09-02,Card,Cancelled,151.56
3137,655,85,2025-02-23,Card,Cancelled,695.52
3138,89,58,2025-06-14,Card,Cancelled,2268.85
3139,179,26,2025-04-08,Card,Cancelled,925.5
3140,471,22,2025-01-06,Cash,Delivered,2006.34
3141,744,95,2025-07-27,Cash,Delivered,673.79
3142,649,14,2025-06-14,Cash,Delivered,2667.64
3143,774,98,2025-09-06,Cash,Delivered,2805.05
3144,659,43,2025-05-09,Card,Cancelled,250.31
3145,435,27,2025-05-10,Cash,Cancelled,1786.58
3146,98,92,2025-11-16,Cash,Delivered,2829.14
3147,743,81,2025-04-22,UPI,Delivered,1463.5
3148,271,76,2025-04-25,Card,Cancelled,1326.64
3149,629,90,2025-02-25,Cash,Cancelled,217.05
3150,564,41,2025-05-01,UPI,Delivered,2322.82
3151,69,38,2025-06-20,UPI,Cancelled,1144.71
3152,361,20,2025-04-18,Cash,Delivered,1137.03
3153,682,9,2025-12-17,UPI,Cancelled,2403.99
3154,533,73,2025-06-01,UPI,Delivered,260.21
3155,885,97,2025-05-04,Card,Cancelled,2637.93
3156,405,2,2025-10-10,Card,Delivered,1755.58
3157,793,53,2025-07-30,Cash,Cancelled,808.21
3158,481,51,2025-12-09,Cash,Delivered,1465.83
3159,190,37,2025-08-13,UPI,Delivered,1304.19
3160,998,4,2025-05-15,Cash,Cancelled,935.62
3161,562,93,2025-06-08,Card,Cancelled,1867.85
3162,811,58,2025-09-24,UPI,Cancelled,2671.43
3163,220,88,2025-05-08,Card,Cancelled,1390.46
3164,104,31,2025-07-16,UPI,Cancelled,1593.48
3165,715,33,2025-07-16,UPI,Delivered,2382.87
3166,2,61,2025-07-27,Card,Cancelled,2311.76
3167,535,22,2025-10-05,Cash,Delivered,2642.17
3168,749,40,2025-12-18,UPI,Delivered,260.26
3169,668,92,2025-12-17,Cash,Cancelled,1944.45
3170,216,53,2025-01-04,Card,Cancelled,2118.73
3171,403,58,2025-06-30,UPI,Cancelled,619.85
3172,423,25,2025-05-29,Card,Delivered,2563.27
3173,68,69,2025-03-26,UPI,Cancelled,563.91
3174,739,6,2025-02-09,UPI,Delivered,2434.86
3175,207,17,2025-02-06,Card,Delivered,1443.35
3176,56,33,2025-08-03,Card,Cancelled,1815.82
3177,125,17,2025-02-08,UPI,Delivered,2266.18
3178,731,98,2025-11-21,UPI,Cancelled,2521.8
3179,147,79,2025-07-07,UPI,Delivered,489.42
3180,465,46,2025-09-04,Card,Delivered,1979.24
3181,392,92,2025-01-15,Card,Cancelled,2595.27
3182,481,97,2025-10-30,Card,Cancelled,343.18
3183,335,75,2025-07-10,Cash,Cancelled,1106.84
3184,292,87,2025-01-11,Cash,Delivered,983.56
3185,624,70,2025-06-19,Card,Delivered,1363.72
3186,664,88,2025-01-27,Cash,Delivered,163.32
3187,545,99,2025-07-31,Card,Delivered,940.13
3188,813,7,2025-12-28,Cash,Cancelled,2869.21
3189,780,42,2025-04-30,UPI,Cancelled,2630.56
3190,702,79,2025-09-26,UPI,Cancelled,2388.41
3191,238,49,2025-04-24,Cash,Delivered,2560.34
3192,900,65,2025-05-29,UPI,Delivered,200.15
3193,976,68,2025-05-23,Card,Delivered,1496.56
3194,60,86,2025-07-26,Card,Cancelled,1136.51
3195,196,21,2025-07-13,Card,Delivered,1126.34
3196,600,67,2025-11-21,Card,Cancelled,1718.17
3197,289,35,2025-10-13,UPI,Delivered,2512.59
3198,485,54,2025-02-05,Card,Delivered,741.1
3199,548,90,2025-05-27,UPI,Cancelled,1975.78
3200,889,63,2025-10-22,UPI,Delivered,171.59
3201,504,42,2025-09-13,Cash,Delivered,2420.02
3202,458,37,2025-08-28,Card,Delivered,1729.66
3203,77,74,2025-03-12,UPI,Delivered,1381.66
3204,224,3,2025-05-20,Card,Cancelled,2218.84
3205,949,35,2025-03-17,Card,Cancelled,2198.05
3206,846,11,2025-10-14,UPI,Cancelled,194.97
3207,738,91,2025-02-14,UPI,Delivered,1748.42
3208,393,60,2025-07-02,Cash,Delivered,1720.36
3209,631,48,2025-05-23,Cash,Delivered,557.07
3210,818,87,2025-03-20,UPI,Cancelled,2321.61
3211,183,98,2025-11-10,Card,Cancelled,1610.92
3212,592,14,2025-11-08,Card,Delivered,1191.63
3213,143,91,2025-08-21,Cash,Cancelled,1488.85
3214,62,71,2025-10-28,Card,Delivered,2638.09
3215,796,69,2025-05-25,UPI,Delivered,1941.75
3216,509,17,2025-08-31,Cash,Delivered,1472.37
3217,606,4,2025-10-15,Cash,Delivered,833.13
3218,260,81,2025-08-18,UPI,Cancelled,1032.54
3219,386,47,2025-11-17,Card,Delivered,1163.54
3220,656,92,2025-06-14,Card,Delivered,592.04
3221,9,95,2025-11-19,Card,Cancelled,2531.94
3222,203,77,2025-05-09,Card,Cancelled,2779.43
3223,353,63,2025-08-13,Cash,Cancelled,1044.27
3224,935,85,2025-06-05,UPI,Cancelled,465.31
3225,471,55,2025-04-24,Cash,Delivered,1656.3
3226,565,40,2025-11-27,UPI,Delivered,1973.72
3227,858,95,2025-05-31,UPI,Delivered,2762.62
3228,703,93,2025-09-10,UPI,Delivered,1529.13
3229,771,73,2025-05-08,Cash,Delivered,1249.62
3230,730,39,2025-07-24,UPI,Delivered,781.0
3231,600,43,2025-06-12,Cash,Cancelled,2290.9
3232,264,93,2025-08-07,UPI,Cancelled,886.13
3233,418,83,2025-06-19,UPI,Cancelled,210.48
3234,970,8,2025-09-26,Card,Cancelled,2216.3
3235,179,76,2025-07-26,Cash,Delivered,2034.36
3236,178,82,2025-04-22,UPI,Cancelled,2817.25
3237,663,34,2025-11-24,Cash,Cancelled,2409.09
3238,292,55,2025-03-22,Card,Cancelled,2743.16
3239,386,72,2025-07-24,UPI,Cancelled,2888.28
3240,983,37,2025-11-13,Card,Delivered,546.86
3241,862,51,2025-10-16,Cash,Delivered,1388.39
3242,664,55,2025-11-28,UPI,Cancelled,196.21
3243,338,73,2025-01-07,Card,Cancelled,2357.51
3244,129,77,2025-07-25,UPI,Delivered,2971.66
3245,119,42,2025-08-11,UPI,Delivered,2863.9
3246,237,47,2025-10-05,UPI,Cancelled,1937.28
3247,861,83,2025-12-02,UPI,Cancelled,2370.48
3248,728,34,2025-01-21,Card,Cancelled,272.86
3249,471,24,2025-01-07,UPI,Delivered,397.94
3250,974,60,2025-02-25,UPI,Cancelled,677.93
3251,436,52,2025-07-02,Cash,Cancelled,947.29
3252,552,81,2025-04-14,Cash,Delivered,840.25
3253,144,10,2025-05-08,UPI,Cancelled,1957.29
3254,634,54,2025-01-13,UPI,Cancelled,2018.55
3255,846,77,2025-02-19,UPI,Cancelled,822.47
3256,921,16,2025-03-03,UPI,Delivered,2200.4
3257,976,29,2025-07-20,Cash,Delivered,1123.88
3258,703,38,2025-09-14,Card,Cancelled,1748.92
3259,61,7,2025-09-19,Cash,Delivered,604.35
3260,559,25,2025-03-05,Card,Cancelled,2917.19
3261,212,4,2025-04-17,Cash,Delivered,2884.64
3262,425,85,2025-10-24,Card,Delivered,2329.76
3263,220,91,2025-12-15,Cash,Delivered,959.11
3264,816,23,2025-08-05,Cash,Delivered,2822.58
3265,507,83,2025-01-28,Card,Cancelled,2981.04
3266,977,49,2025-03-28,UPI,Cancelled,1391.92
3267,195,37,2025-03-14,Cash,Delivered,2253.66
3268,619,58,2025-11-01,Cash,Cancelled,1094.3
3269,104,2,2025-04-19,UPI,Delivered,717.87
3270,62,20,2025-11-03,Card,Delivered,1133.88
3271,699,54,2025-04-30,Card,Cancelled,1531.79
3272,924,55,2025-01-02,Card,Delivered,2304.45
3273,529,34,2025-08-09,UPI,Delivered,211.27
3274,121,69,2025-04-15,Cash,Cancelled,1303.85
3275,395,25,2025-10-12,Card,Delivered,493.14
3276,686,1,2025-08-18,UPI,Delivered,2403.37
3277,238,18,2025-01-18,Card,Cancelled,263.7
3278,983,5,2025-09-27,UPI,Cancelled,2446.09
3279,940,73,2025-04-02,Cash,Cancelled,2536.05
3280,311,83,2025-03-24,UPI,Delivered,934.6
3281,480,60,2025-02-12,UPI,Cancelled,764.82
3282,403,85,2025-08-01,UPI,Delivered,2461.64
3283,779,71,2025-04-06,UPI,Delivered,996.46
3284,164,80,2025-08-09,Cash,Delivered,957.99
3285,259,90,2025-05-16,Cash,Cancelled,726.94
3286,708,99,2025-12-26,UPI,Delivered,1408.41
3287,838,24,2025-06-06,Card,Cancelled,1995.89
3288,127,90,2025-10-09,UPI,Cancelled,2663.17
3289,299,63,2025-02-10,UPI,Cancelled,1785.63
3290,767,19,2025-03-24,Card,Delivered,1238.66
3291,991,32,2025-01-19,UPI,Cancelled,2865.23
3292,542,20,2025-12-30,UPI,Cancelled,1945.6
3293,944,19,2025-07-07,Cash,Delivered,1552.7
3294,359,51,2025-09-17,UPI,Cancelled,572.2
3295,714,24,2025-08-20,Card,Delivered,1400.77
3296,472,11,2025-02-15,UPI,Delivered,2990.96
3297,185,97,2025-12-07,Card,Delivered,2088.29
3298,597,8,2025-09-18,UPI,Cancelled,2002.3
3299,884,87,2025-07-20,Card,Delivered,1184.17
3300,712,42,2025-06-02,UPI,Delivered,1163.88
3301,876,71,2025-08-16,Cash,Delivered,2023.26
3302,937,91,2025-01-22,UPI,Cancelled,396.99
3303,733,82,2025-01-16,Cash,Cancelled,204.15
3304,208,49,2025-07-21,UPI,Delivered,2332.27
3305,453,70,2025-06-17,Cash,Cancelled,1175.86
3306,805,5,2025-04-16,Card,Cancelled,2640.23
3307,232,15,2025-12-24,UPI,Delivered,2358.78
3308,323,20,2025-06-23,UPI,Cancelled,895.15
3309,232,32,2025-02-05,Card,Delivered,2452.18
3310,631,93,2025-02-04,Cash,Delivered,566.31
3311,371,97,2025-03-02,UPI,Cancelled,2553.1
3312,52,17,2025-11-25,Cash,Cancelled,2983.83
3313,278,64,2025-04-04,Card,Cancelled,1026.68
3314,390,49,2025-02-11,UPI,Delivered,287.12
3315,472,85,2025-04-20,Card,Delivered,2793.86
3316,624,17,2025-08-27,Card,Cancelled,347.78
3317,834,79,2025-09-19,Card,Cancelled,2004.57
3318,528,24,2025-01-22,UPI,Delivered,2710.05
3319,736,30,2025-02-26,UPI,Delivered,191.93
3320,302,30,2025-03-01,Cash,Delivered,2437.6
3321,123,55,2025-06-18,Card,Cancelled,1483.9
3322,714,75,2025-12-11,UPI,Cancelled,1066.77
3323,818,15,2025-01-20,Card,Cancelled,1428.43
3324,660,92,2025-12-01,UPI,Cancelled,1243.29
3325,307,97,2025-01-06,Cash,Delivered,1401.22
3326,675,3,2025-05-02,UPI,Cancelled,1688.53
3327,97,40,2025-12-16,Cash,Cancelled,1055.51
3328,280,40,2025-05-27,Cash,Cancelled,1928.57
3329,891,44,2025-05-03,UPI,Delivered,1876.97
3330,133,29,2025-04-05,UPI,Delivered,262.5
3331,653,52,2025-01-05,Cash,Delivered,1740.0
3332,977,88,2025-11-11,Card,Cancelled,496.91
3333,871,27,2025-08-28,UPI,Cancelled,2068.01
3334,909,34,2025-12-16,Cash,Delivered,718.35
3335,299,73,2025-11-20,UPI,Delivered,2632.75
3336,104,100,2025-12-02,Card,Cancelled,2455.81
3337,765,65,2025-11-22,UPI,Cancelled,306.78
3338,825,74,2025-06-01,Cash,Delivered,2271.38
3339,960,8,2025-03-26,Cash,Cancelled,543.14
3340,874,61,2025-11-23,Card,Cancelled,896.02
3341,447,48,2025-11-25,Card,Delivered,1155.11
3342,742,67,2025-07-04,UPI,Cancelled,1004.38
3343,475,19,2025-11-01,UPI,Delivered,2765.29
3344,766,79,2025-07-26,Cash,Cancelled,1542.61
3345,259,92,2025-03-24,UPI,Cancelled,1675.79
3346,730,52,2025-03-06,UPI,Cancelled,1455.43
3347,514,42,2025-06-23,UPI,Delivered,643.4
3348,980,83,2025-12-15,Cash,Cancelled,708.61
3349,140,29,2025-12-16,UPI,Cancelled,557.75
3350,630,1,2025-01-16,Card,Cancelled,678.54
3351,375,34,2025-02-17,Cash,Cancelled,2663.77
3352,81,82,2025-08-22,Cash,Delivered,617.61
3353,842,75,2025-06-21,Card,Cancelled,1695.73
3354,363,54,2025-05-06,Cash,Cancelled,863.94
3355,412,5,2025-04-23,Cash,Delivered,2254.6
3356,398,26,2025-08-28,Card,Cancelled,1158.93
3357,122,35,2025-01-22,UPI,Cancelled,189.53
3358,511,44,2025-12-04,UPI,Cancelled,1961.5
3359,543,76,2025-02-01,Cash,Delivered,1928.68
3360,428,17,2025-08-23,Card,Delivered,560.77
3361,940,99,2025-08-28,Cash,Cancelled,400.86
3362,875,69,2025-05-23,Cash,Delivered,1378.47
3363,89,51,2025-10-10,Cash,Delivered,541.34
3364,487,65,2025-10-24,Card,Cancelled,1899.89
3365,653,74,2025-07-21,UPI,Cancelled,552.96
3366,385,21,2025-12-24,UPI,Cancelled,895.47
3367,967,97,2025-03-10,UPI,Cancelled,1814.68
3368,386,9,2025-03-24,UPI,Delivered,2285.26
3369,635,2,2025-03-05,Cash,Delivered,1552.9
3370,342,56,2025-10-09,UPI,Cancelled,1453.75
3371,930,30,2025-08-18,Cash,Cancelled,2806.16
3372,203,68,2025-06-04,UPI,Delivered,874.3
3373,707,88,2025-11-19,Cash,Delivered,2295.16
3374,319,97,2025-08-20,UPI,Delivered,2821.63
3375,508,13,2025-02-25,UPI,Delivered,2706.25
3376,636,43,2025-12-26,UPI,Cancelled,599.65
3377,629,37,2025-09-05,Cash,Cancelled,1775.13
3378,498,56,2025-05-27,Card,Delivered,426.1
3379,770,46,2025-06-11,Cash,Cancelled,2250.18
3380,693,59,2025-08-27,Card,Delivered,1084.63
3381,890,55,2025-03-01,Card,Cancelled,2831.63
3382,304,38,2025-09-29,Cash,Delivered,1831.61
3383,204,82,2025-12-22,UPI,Delivered,2246.5
3384,893,33,2025-06-06,UPI,Cancelled,1872.25
3385,421,5,2025-04-01,UPI,Cancelled,2318.27
3386,606,23,2025-11-06,UPI,Cancelled,1160.13
3387,413,74,2025-09-25,Card,Delivered,2688.31
3388,475,97,2025-05-12,UPI,Delivered,443.51
3389,157,92,2025-12-26,Card,Delivered,1961.58
3390,341,61,2025-12-20,Cash,Delivered,2512.42
3391,147,96,2025-03-07,Cash,Cancelled,1372.8
3392,548,88,2025-08-22,Card,Cancelled,433.37
3393,985,30,2025-03-29,UPI,Delivered,940.42
3394,504,99,2025-11-10,Cash,Delivered,2325.2
3395,430,9,2025-11-13,UPI,Delivered,345.96
3396,691,8,2025-08-17,Cash,Cancelled,1810.44
3397,408,29,2025-08-20,UPI,Cancelled,1510.47
3398,898,8,2025-06-09,UPI,Delivered,1193.55
3399,382,84,2025-12-27,Cash,Cancelled,1310.67
3400,618,74,2025-11-27,Card,Delivered,1408.29
3401,560,88,2025-02-25,UPI,Cancelled,2429.31
