delivery_id,order_id,partner_id,delivery_status,delivery_minutes
4544,6521,56,Delivered,24
4545,2244,36,Delivered,89
4546,13008,77,Delivered,65
4547,1369,235,Delivered,32
4548,8056,92,Delivered,39
4549,3580,7,Late,27
4550,4261,69,Late,25
4551,5008,291,Late,58
4552,19678,189,Delivered,63
4553,11082,94,Delivered,47
4554,17997,259,Late,74
4555,16002,225,Delivered,39
4556,14340,244,Late,27
4557,5293,78,Late,57
4558,14735,293,Delivered,47
4559,14968,293,Delivered,54
4560,644,232,Delivered,30
4561,2872,164,Late,21
4562,13193,59,Delivered,45
4563,18332,259,Late,42
4564,8417,95,Late,47
4565,14508,53,Late,86
4566,15758,32,Late,75
4567,10024,291,Delivered,33
4568,12220,132,Late,20
4569,4001,235,Delivered,73
4570,9335,164,Delivered,59
4571,14316,143,Late,50
4572,15674,10,Late,49
4573,3816,150,Late,80
4574,19041,29,Late,23
4575,8498,97,Delivered,56
4576,2928,209,Late,72
4577,2452,155,Delivered,68
4578,14356,63,Late,27
4579,19056,136,Late,17
4580,17000,257,Delivered,72
4581,18475,105,Late,47
4582,6550,191,Delivered,66
4583,5689,34,Delivered,34
4584,2190,75,Late,15
4585,11087,63,Late,86
4586,8046,77,Late,16
4587,3914,47,Delivered,64
4588,1657,149,Late,74
4589,2878,279,Delivered,82
4590,4463,181,Late,35
4591,18841,21,Late,83
4592,2343,180,Delivered,74
4593,9637,15,Delivered,26
4594,15801,253,Late,25
4595,12930,253,Late,78
4596,536,193,Delivered,70
4597,12576,275,Late,47
4598,16529,278,Delivered,22
4599,8571,65,Late,64
4600,16442,261,Late,16
4601,667,7,Late,15
4602,11169,166,Delivered,32
4603,17919,253,Late,56
4604,3936,55,Late,68
4605,17519,94,Delivered,26
4606,15513,39,Delivered,34
4607,9215,260,Delivered,32
4608,11974,46,Late,67
4609,4280,177,Late,48
4610,15140,50,Delivered,43
4611,9481,21,Late,89
4612,15322,284,Late,50
4613,13874,56,Late,72
4614,19595,195,Late,26
4615,10719,213,Delivered,47
4616,3833,102,Delivered,70
4617,1825,208,Late,29
4618,18130,192,Delivered,78
4619,4872,247,Late,18
4620,4516,173,Delivered,80
4621,14160,282,Delivered,74
4622,12126,210,Late,64
4623,7514,67,Delivered,56
4624,3801,105,Delivered,88
4625,12623,189,Late,73
4626,8868,84,Late,84
4627,9799,297,Late,67
4628,10163,141,Late,51
4629,18743,74,Late,43
4630,2130,186,Delivered,69
4631,19817,170,Delivered,77
4632,3359,22,Late,40
4633,9977,112,Late,66
4634,3186,280,Delivered,51
4635,15862,23,Late,52
4636,13473,299,Late,88
4637,9054,100,Late,57
4638,9964,90,Delivered,55
4639,13363,143,Delivered,71
4640,6392,124,Delivered,70
4641,3892,44,Late,63
4642,15591,193,Delivered,29
4643,1815,293,Delivered,63
4644,10334,160,Delivered,53
4645,4148,272,Delivered,22
4646,14948,26,Delivered,26
4647,3399,243,Delivered,63
4648,13492,117,Delivered,57
4649,13241,23,Delivered,55
4650,417,130,Late,88
4651,16186,180,Delivered,15
4652,2739,283,Late,65
4653,895,175,Delivered,52
4654,8096,5,Late,58
4655,8040,132,Late,59
4656,11883,212,Late,84
4657,136,68,Late,48
4658,10637,120,Delivered,81
4659,2435,44,Delivered,37
4660,9033,159,Delivered,24
4661,9296,250,Delivered,56
4662,16958,157,Late,26
4663,5918,185,Late,56
4664,11433,66,Delivered,62
4665,6923,20,Late,61
4666,19419,153,Late,76
4667,13995,187,Late,46
4668,14168,29,Delivered,53
4669,6629,31,Late,18
4670,13385,145,Late,70
4671,16209,157,Delivered,54
4672,6914,281,Late,89
4673,6532,260,Late,22
4674,4262,59,Late,77
4675,9540,194,Late,59
4676,18164,212,Delivered,67
4677,19902,147,Delivered,84
4678,6370,238,Late,60
4679,1283,39,Late,42
4680,18484,219,Late,37
4681,9901,229,Late,76
4682,2189,134,Late,85
4683,5782,221,Late,36
4684,3899,240,Delivered,73
4685,3584,295,Delivered,41
4686,11706,237,Late,28
4687,18529,54,Delivered,57
4688,5472,95,Late,54
4689,3697,125,Delivered,55
4690,5966,98,Late,53
4691,13784,142,Delivered,69
4692,18087,33,Delivered,84
4693,2460,300,Late,67
4694,8123,297,Late,49
4695,11664,192,Delivered,61
4696,4203,198,Delivered,66
4697,586,167,Delivered,64
4698,18080,65,Late,44
4699,19114,228,Late,49
4700,1145,126,Delivered,65
4701,6530,266,Late,43
4702,12134,210,Delivered,37
4703,13586,173,Late,60
4704,4846,76,Late,26
4705,2686,163,Delivered,88
4706,14160,157,Late,85
4707,4884,163,Late,49
4708,17579,75,Late,24
4709,11171,26,Late,34
4710,9024,131,Late,22
4711,4431,79,Delivered,34
4712,9048,297,Late,85
4713,13242,247,Delivered,22
4714,1588,33,Late,61
4715,14056,93,Late,23
4716,12499,154,Late,76
4717,505,274,Late,87
4718,15831,200,Late,83
4719,1433,246,Delivered,76
4720,7613,133,Delivered,71
4721,12280,25,Late,84
4722,3878,30,Delivered,44
4723,17905,291,Late,90
4724,17741,23,Late,52
4725,1304,66,Delivered,56
4726,6693,299,Delivered,24
4727,14338,42,Late,16
4728,15795,77,Late,75
4729,2736,192,Delivered,64
4730,13092,12,Late,54
4731,19848,256,Late,55
4732,5570,229,Late,66
4733,16711,115,Late,86
4734,14819,152,Delivered,75
4735,14863,136,Late,23
4736,13519,173,Late,81
4737,18422,270,Late,76
4738,18280,74,Delivered,24
4739,12926,112,Late,75
4740,10605,103,Late,29
4741,18373,125,Delivered,61
4742,2386,246,Late,32
4743,4870,11,Late,55
4744,10116,185,Delivered,23
4745,13926,128,Delivered,79
4746,17093,38,Late,90
4747,8834,292,Delivered,35
4748,13790,190,Late,51
4749,15941,28,Delivered,34
4750,19118,91,Late,40
4751,6927,99,Delivered,76
4752,10845,138,Late,81
4753,13932,272,Delivered,76
4754,16113,223,Delivered,70
4755,9650,25,Delivered,41
4756,4607,145,Delivered,59
4757,10349,204,Late,86
4758,19633,202,Delivered,65
4759,15882,141,Delivered,16
4760,19069,61,Late,89
4761,2357,14,Delivered,16
4762,15911,296,Delivered,37
4763,2531,190,Delivered,50
4764,14992,57,Delivered,60
4765,894,92,Late,77
4766,13238,28,Late,63
4767,18522,286,Late,44
4768,10436,245,Late,35
4769,445,151,Late,76
4770,9022,53,Delivered,69
4771,7846,228,Delivered,66
4772,16969,173,Late,33
4773,4193,154,Late,23
4774,272,270,Delivered,80
4775,18082,66,Late,23
4776,15903,168,Late,56
4777,8150,213,Delivered,40
4778,12356,125,Late,63
4779,18033,180,Late,84
4780,10671,246,Late,18
4781,5053,232,Late,19
4782,5230,260,Late,32
4783,19571,261,Late,57
4784,13505,165,Late,72
4785,606,147,Late,59
4786,11445,107,Delivered,76
4787,13186,214,Delivered,25
4788,13793,281,Delivered,37
4789,12556,177,Late,72
4790,6856,69,Late,63
4791,16728,69,Late,20
4792,10802,245,Delivered,57
4793,8244,57,Delivered,73
4794,9212,45,Late,69
4795,14434,154,Delivered,37
4796,18683,132,Late,19
4797,11606,74,Late,78
4798,3150,114,Late,68
4799,17181,63,Delivered,62
4800,16065,177,Delivered,27
4801,15717,127,Delivered,70
4802,14858,180,Delivered,37
4803,17127,139,Late,68
4804,6147,21,Late,52
4805,5248,227,Late,16
4806,16464,276,Late,77
4807,13114,269,Delivered,85
4808,11797,133,Late,70
4809,14502,170,Late,56
4810,1438,201,Late,31
4811,18382,81,Delivered,51
4812,17376,30,Late,69
4813,552,253,Late,19
4814,7114,144,Delivered,66
4815,18687,123,Delivered,88
4816,18482,65,Delivered,49
4817,16039,279,Delivered,89
4818,4099,113,Late,21
4819,19758,245,Late,46
4820,6173,132,Late,25
4821,19806,36,Late,34
4822,4919,146,Late,39
4823,16279,142,Delivered,17
4824,6557,128,Delivered,71
4825,2835,90,Delivered,55
4826,17651,293,Delivered,52
4827,18163,79,Delivered,36
4828,19614,60,Late,20
4829,9810,192,Delivered,32
4830,16104,258,Late,32
4831,5240,95,Delivered,23
4832,2910,292,Late,32
4833,3048,72,Late,84
4834,198,51,Late,59
4835,11405,90,Late,46
4836,13367,295,Delivered,73
4837,4758,68,Delivered,35
4838,18073,60,Delivered,77
4839,16118,287,Late,24
4840,4839,223,Late,24
4841,10636,60,Late,61
4842,6509,125,Delivered,60
4843,11124,83,Late,69
4844,18211,251,Late,50
4845,6269,232,Delivered,80
4846,8551,293,Delivered,87
4847,5666,290,Late,86
4848,19660,87,Delivered,71
4849,14468,65,Delivered,66
4850,4407,20,Delivered,51
4851,5747,161,Late,60
4852,8743,197,Delivered,26
4853,7505,265,Late,25
4854,13248,135,Late,46
4855,4967,290,Delivered,53
4856,6701,240,Delivered,90
4857,5766,114,Late,75
4858,17364,108,Delivered,80
4859,1757,122,Late,21
4860,10039,72,Late,64
4861,10622,136,Delivered,86
4862,10141,47,Late,30
4863,8875,71,Delivered,89
4864,17928,184,Late,46
4865,17275,172,Late,66
4866,11059,279,Delivered,15
4867,431,129,Late,24
4868,5089,260,Delivered,68
4869,14003,127,Delivered,73
4870,8506,41,Delivered,67
4871,9671,288,Delivered,47
4872,14283,98,Delivered,59
4873,1927,181,Late,50
4874,15011,117,Delivered,62
4875,15950,69,Delivered,85
4876,15479,213,Late,32
4877,12514,39,Delivered,22
4878,9191,249,Delivered,15
4879,3153,192,Late,23
4880,2469,161,Delivered,38
4881,10656,92,Late,81
4882,8165,298,Delivered,31
4883,4796,175,Late,89
4884,7192,266,Late,15
4885,15281,273,Delivered,35
4886,434,196,Late,75
4887,1770,26,Delivered,23
4888,9189,220,Late,68
4889,14936,24,Late,55
4890,19392,34,Late,87
4891,180,249,Late,18
4892,2512,279,Delivered,45
4893,8948,17,Late,57
4894,11147,209,Delivered,63
4895,5993,183,Late,87
4896,18359,15,Late,62
4897,7230,136,Delivered,80
4898,5813,85,Late,15
4899,3476,134,Late,65
4900,14739,60,Delivered,44
4901,11164,113,Delivered,34
4902,9388,218,Delivered,86
4903,842,300,Delivered,43
4904,5960,190,Delivered,16
4905,515,233,Delivered,76
4906,17301,44,Late,74
4907,6168,179,Delivered,42
4908,16578,288,Late,68
4909,17604,210,Delivered,22
4910,6350,45,Late,52
4911,13191,93,Delivered,62
4912,11733,73,Late,88
4913,13208,30,Late,15
4914,4347,13,Late,81
4915,7839,139,Late,40
4916,17330,222,Late,40
4917,9437,296,Delivered,51
4918,19608,204,Late,77
4919,16455,129,Late,30
4920,1994,125,Delivered,19
4921,3719,140,Delivered,59
4922,14985,79,Delivered,61
4923,17507,138,Late,59
4924,5042,212,Delivered,24
4925,15823,268,Delivered,80
4926,19140,30,Delivered,61
4927,12899,214,Late,55
4928,5906,224,Late,33
4929,5394,62,Delivered,22
4930,14072,161,Delivered,27
4931,6065,100,Late,60
4932,8823,152,Delivered,26
4933,16060,170,Delivered,53
4934,3492,117,Delivered,51
4935,2,120,Late,64
4936,3042,255,Delivered,85
4937,3531,272,Delivered,21
4938,10337,282,Late,71
4939,10786,295,Late,66
4940,4484,228,Late,58
4941,16178,42,Delivered,51
4942,12231,151,Delivered,89
4943,14487,240,Delivered,64
4944,5768,33,Late,73
4945,6130,269,Delivered,52
4946,17607,36,Late,58
4947,11432,34,Delivered,28
4948,6684,271,Late,51
4949,8102,86,Late,29
4950,10838,96,Delivered,68
4951,1775,299,Late,78
4952,9255,54,Late,16
4953,5736,97,Delivered,19
4954,7041,201,Late,81
4955,10826,5,Late,47
4956,17074,78,Late,20
4957,4148,149,Delivered,41
4958,8180,136,Late,86
4959,11394,257,Delivered,83
4960,9311,180,Delivered,58
4961,2835,160,Late,43
4962,10534,248,Delivered,18
4963,19569,226,Delivered,88
4964,5619,275,Late,72
4965,9708,161,Late,88
4966,18237,142,Delivered,28
4967,15202,30,Delivered,85
4968,2338,236,Delivered,36
4969,18946,46,Late,63
4970,16830,190,Late,49
4971,7752,213,Late,66
4972,6939,217,Delivered,35
4973,9228,148,Late,88
4974,3339,33,Delivered,86
4975,17527,298,Late,59
4976,16606,280,Late,24
4977,17600,143,Delivered,87
4978,11307,74,Delivered,26
4979,6331,52,Late,72
4980,3440,121,Late,65
4981,18702,236,Delivered,47
4982,17324,167,Delivered,20
4983,7148,216,Late,56
4984,18468,170,Late,83
4985,13849,279,Late,76
4986,8024,175,Late,79
4987,18200,152,Delivered,80
4988,12413,2,Delivered,66
4989,15915,293,Delivered,72
4990,8656,285,Late,89
4991,12848,254,Late,72
4992,12347,36,Delivered,18
4993,12287,232,Delivered,71
4994,5807,202,Late,80
4995,18372,134,Delivered,44
4996,1503,188,Late,62
4997,11727,205,Delivered,34
4998,12109,244,Delivered,52
4999,13925,193,Delivered,16
5000,8238,239,Late,51
5001,5711,169,Late,67
5002,10451,238,Delivered,70
5003,19303,143,Late,65
5004,13636,103,Delivered,66
5005,17308,216,Delivered,85
5006,13170,62,Delivered,61
5007,7711,134,Late,18
5008,19510,285,Late,69
5009,19428,39,Delivered,61
5010,11742,142,Delivered,17
5011,5717,108,Late,70
5012,13820,26,Late,52
5013,19496,170,Delivered,39
5014,10359,248,Late,29
5015,19433,279,Delivered,66
5016,16385,241,Late,60
5017,14843,276,Late,74
5018,19764,288,Late,17
5019,2955,224,Late,28
5020,1228,7,Delivered,81
5021,794,224,Late,66
5022,17215,115,Late,50
5023,10756,177,Late,71
5024,1169,31,Late,40
5025,15260,207,Late,84
5026,6545,246,Delivered,27
5027,7432,297,Late,32
5028,8088,70,Late,38
5029,19432,286,Delivered,74
5030,9241,38,Delivered,29
5031,5456,273,Late,51
5032,19448,123,Late,30
5033,3545,14,Delivered,20
5034,13682,85,Delivered,19
5035,5611,142,Late,48
5036,8648,133,Delivered,24
5037,11211,72,Delivered,49
5038,6960,224,Delivered,78
5039,2294,235,Late,45
5040,357,140,Delivered,90
5041,15447,217,Delivered,31
5042,7170,40,Delivered,36
5043,4258,68,Late,60
5044,11302,255,Delivered,47
5045,6529,299,Delivered,79
5046,10512,105,Delivered,64
5047,4209,265,Delivered,84
5048,7844,78,Delivered,88
5049,6794,31,Late,73
5050,19480,242,Late,44
5051,11750,45,Late,73
5052,1220,72,Delivered,67
5053,18212,109,Delivered,88
5054,12468,211,Delivered,39
5055,13521,209,Delivered,72
5056,10476,274,Late,74
5057,11049,146,Delivered,84
5058,10049,227,Delivered,47
5059,10481,31,Late,41
5060,3977,128,Delivered,52
5061,1903,133,Delivered,80
5062,14360,284,Late,34
5063,19914,85,Delivered,80
5064,15173,5,Delivered,76
5065,186,48,Delivered,16
5066,9103,158,Delivered,41
5067,4906,226,Late,33
5068,14730,129,Delivered,70
5069,4286,153,Delivered,87
5070,12367,222,Late,58
5071,7936,248,Delivered,57
5072,19494,16,Late,51
5073,2370,250,Late,30
5074,11209,41,Late,28
5075,5603,57,Late,88
5076,18267,78,Late,60
5077,10791,177,Late,69
5078,14463,172,Late,72
5079,4329,64,Late,74
5080,3289,202,Late,48
5081,3777,218,Late,39
5082,4540,142,Late,57
5083,6919,67,Late,28
5084,7004,262,Late,69
5085,12826,98,Late,70
5086,3310,297,Delivered,26
5087,12944,205,Delivered,15
5088,8910,113,Late,77
5089,13062,268,Delivered,81
5090,11842,176,Late,76
5091,12671,218,Late,26
5092,18316,264,Late,40
5093,1350,13,Delivered,87
5094,2190,167,Delivered,72
5095,6735,91,Late,80
5096,10257,162,Late,35
5097,12585,96,Late,64
5098,11780,216,Delivered,31
5099,10796,243,Delivered,30
5100,16988,258,Delivered,34
5101,17853,124,Delivered,34
5102,10577,59,Delivered,76
5103,8160,257,Delivered,68
5104,8560,285,Delivered,87
5105,249,205,Late,28
5106,1660,266,Delivered,69
5107,19828,262,Late,58
5108,17965,122,Delivered,78
5109,13449,62,Delivered,67
5110,4268,274,Delivered,41
5111,5073,291,Delivered,38
5112,13801,37,Late,61
5113,4341,34,Late,90
5114,7289,147,Delivered,75
5115,6481,21,Late,47
5116,4195,300,Delivered,45
5117,18807,98,Late,39
5118,10491,1,Delivered,53
5119,10835,230,Delivered,40
5120,11611,140,Delivered,76
5121,11818,22,Delivered,81
5122,13718,97,Delivered,26
5123,3454,181,Delivered,18
5124,16571,33,Late,25
5125,18497,35,Delivered,22
5126,17938,39,Delivered,39
5127,16466,65,Delivered,29
5128,14106,74,Delivered,38
5129,16365,96,Delivered,68
5130,17695,106,Late,62
5131,11569,150,Delivered,72
5132,11372,11,Delivered,68
5133,15654,24,Delivered,84
5134,13840,295,Late,25
5135,1452,193,Delivered,39
5136,9561,84,Delivered,63
5137,2230,61,Late,39
5138,3311,49,Delivered,37
5139,16921,220,Late,56
5140,18270,237,Delivered,16
5141,8805,24,Delivered,37
5142,18049,286,Late,50
5143,2673,112,Delivered,36
5144,12944,61,Delivered,61
5145,88,40,Delivered,83
5146,6322,125,Delivered,79
5147,3637,188,Late,84
5148,4781,216,Delivered,75
5149,6750,15,Delivered,42
5150,1371,191,Delivered,51
5151,19731,87,Late,67
5152,2539,255,Late,43
5153,2674,284,Delivered,43
5154,12259,233,Delivered,48
5155,12941,10,Delivered,56
5156,15039,287,Delivered,65
5157,4447,36,Delivered,55
5158,19205,111,Late,82
5159,14851,202,Delivered,27
5160,14060,266,Delivered,28
5161,7538,234,Late,61
5162,2136,150,Late,20
5163,6207,204,Late,44
5164,9042,250,Late,52
5165,15486,110,Delivered,83
5166,12327,64,Late,81
5167,9044,91,Delivered,23
5168,7517,242,Late,82
5169,2494,277,Delivered,53
5170,12207,274,Late,89
5171,19178,140,Delivered,60
5172,8226,168,Delivered,47
5173,3178,195,Delivered,43
5174,7990,95,Late,22
5175,2059,293,Delivered,31
5176,15239,40,Late,88
5177,7175,139,Delivered,74
5178,16852,203,Delivered,80
5179,6018,68,Delivered,77
5180,19589,105,Late,22
5181,18903,21,Late,50
5182,19240,263,Delivered,48
5183,18385,202,Delivered,82
5184,17866,167,Delivered,57
5185,11672,35,Late,19
5186,5547,169,Delivered,77
5187,8665,249,Delivered,81
5188,13965,170,Delivered,84
5189,11834,120,Delivered,16
5190,595,275,Late,48
5191,14959,288,Delivered,90
5192,4366,135,Late,65
5193,490,255,Late,31
5194,3462,71,Delivered,65
5195,16374,186,Delivered,23
5196,6611,98,Delivered,87
5197,12158,164,Late,75
5198,3288,265,Delivered,55
5199,15047,16,Delivered,78
5200,11835,26,Delivered,82
5201,14458,195,Late,16
5202,19845,106,Late,39
5203,6183,183,Delivered,39
5204,3363,243,Delivered,89
5205,7349,126,Late,68
5206,7468,193,Late,32
5207,16341,272,Delivered,87
5208,14406,14,Late,15
5209,11994,75,Delivered,60
5210,17159,33,Late,16
5211,18658,67,Delivered,68
5212,9011,221,Delivered,19
5213,8962,139,Late,62
5214,1427,297,Late,81
5215,4322,49,Late,27
5216,698,222,Late,28
5217,9240,119,Late,51
5218,14017,84,Delivered,63
5219,51,66,Late,90
5220,2859,236,Delivered,88
5221,18313,154,Late,86
5222,9855,55,Delivered,16
5223,15516,283,Delivered,49
5224,19281,222,Late,76
5225,14596,276,Late,51
5226,1664,55,Late,88
5227,3370,3,Delivered,51
5228,4535,185,Delivered,90
5229,12264,20,Delivered,51
5230,17640,35,Delivered,24
5231,1877,55,Late,41
5232,3212,250,Late,36
5233,12735,210,Late,43
5234,12935,18,Late,19
5235,5575,10,Delivered,70
5236,5206,247,Delivered,45
5237,6313,113,Late,29
5238,378,33,Delivered,18
5239,4356,1,Delivered,32
5240,6196,260,Late,22
5241,15315,58,Delivered,48
5242,14882,5,Late,90
5243,1440,253,Late,48
5244,18082,29,Delivered,65
5245,8640,181,Delivered,42
5246,11036,226,Delivered,41
5247,13616,231,Late,64
5248,17336,235,Late,67
5249,593,183,Late,27
5250,10228,158,Late,59
5251,1439,226,Late,20
5252,16153,39,Late,53
5253,1892,84,Delivered,65
5254,19754,299,Delivered,40
5255,14005,221,Delivered,88
5256,16213,170,Late,20
5257,422,105,Delivered,88
5258,14717,42,Late,67
5259,15660,183,Delivered,33
5260,17445,115,Late,26
5261,3571,251,Delivered,39
5262,11900,89,Late,54
5263,8859,187,Delivered,16
5264,10886,299,Late,70
5265,424,262,Delivered,79
5266,6673,262,Late,37
5267,7103,255,Late,89
5268,14314,238,Late,34
5269,3905,273,Late,49
5270,18922,100,Delivered,37
5271,3758,112,Late,29
5272,11738,120,Delivered,24
5273,10919,300,Late,82
5274,7834,32,Delivered,18
5275,9775,276,Late,15
5276,12520,35,Late,18
5277,892,103,Delivered,68
5278,17520,138,Delivered,64
5279,2873,215,Late,26
5280,17755,297,Delivered,29
5281,10482,267,Late,38
5282,19491,60,Delivered,81
5283,3743,98,Delivered,58
5284,14212,70,Late,36
5285,12259,206,Late,66
5286,19894,262,Late,64
5287,9737,266,Late,15
5288,19210,261,Delivered,59
5289,7593,283,Late,89
5290,15765,235,Delivered,56
5291,1935,295,Delivered,53
5292,11360,241,Late,75
5293,11805,275,Late,18
5294,1778,51,Delivered,24
5295,15204,87,Late,51
5296,11864,163,Late,72
5297,13078,69,Delivered,51
5298,14667,159,Late,68
5299,15755,101,Late,77
5300,15632,211,Delivered,55
5301,12066,198,Late,22
5302,19022,59,Delivered,34
5303,13094,297,Late,35
5304,1275,109,Late,15
5305,5107,14,Late,44
5306,15081,213,Delivered,72
5307,10320,122,Delivered,44
5308,15330,238,Late,67
5309,8388,20,Late,77
5310,12572,213,Delivered,17
5311,6657,39,Delivered,37
5312,7055,213,Delivered,30
5313,8432,76,Late,31
5314,2827,62,Late,19
5315,16034,132,Delivered,63
5316,1344,148,Delivered,42
5317,16748,116,Late,62
5318,8594,247,Delivered,62
5319,15786,208,Late,23
5320,14375,93,Late,25
5321,14723,89,Delivered,45
5322,11512,235,Delivered,15
5323,6993,4,Delivered,57
5324,19060,119,Late,67
5325,19467,37,Late,64
5326,2492,11,Delivered,81
5327,17688,174,Delivered,27
5328,6698,26,Delivered,88
5329,9575,259,Delivered,45
5330,13895,50,Late,36
5331,5522,237,Late,48
5332,11966,184,Delivered,71
5333,11318,6,Late,71
5334,14907,136,Late,80
5335,2482,268,Late,62
5336,2290,116,Late,75
5337,6062,241,Late,73
5338,16508,296,Delivered,28
5339,7588,73,Delivered,58
5340,7577,101,Delivered,58
5341,10766,300,Late,66
5342,16705,35,Late,45
5343,6509,73,Delivered,75
5344,2980,265,Delivered,77
5345,7440,173,Late,71
5346,10060,163,Delivered,87
5347,2622,228,Late,29
5348,13926,204,Late,89
5349,12084,241,Late,29
5350,4633,72,Late,85
5351,5559,228,Delivered,78
5352,14515,269,Late,89
5353,17978,20,Delivered,22
5354,5843,69,Late,67
5355,668,61,Late,41
5356,17490,12,Late,39
5357,10054,270,Delivered,59
5358,1818,32,Late,20
5359,10110,9,Delivered,50
5360,120,14,Late,15
5361,12867,39,Late,25
5362,11938,190,Late,73
5363,12137,226,Delivered,70
5364,18102,118,Delivered,81
5365,3206,203,Delivered,27
5366,14783,83,Delivered,50
5367,4173,58,Delivered,33
5368,1392,156,Late,50
5369,4388,73,Delivered,43
5370,10740,260,Delivered,82
5371,4877,113,Delivered,48
5372,9035,244,Late,61
5373,9167,88,Late,29
5374,17943,199,Late,19
